id,name,age,salary,department,number_of_years_worked
572.0,Karla Watson,28.0,73967.0,Legal,14.0
573.0,Judy Fitzpatrick,65.0,65935.0,,10.0
574.0,Tasha Ritter,61.0,106339.0,,10.0
575.0,Terri Michael,45.0,149973.0,Engineering,
576.0,Kelly Calhoun,65.0,98259.0,Human Resources,
577.0,Bobby Maldonado,31.0,81767.0,Sales,
578.0,Heather Morgan,,65775.0,Customer Service,32.0
579.0,,,58773.0,Human Resources,40.0
580.0,Emily Bowen,40.0,117429.0,Marketing,36.0
,Brenda Massey,35.0,97815.0,Engineering,26.0
582.0,,,104189.0,,36.0
583.0,Wendy Garner,55.0,,Engineering,16.0
,Kristy Wang,24.0,127381.0,Sales,
585.0,Anne Lowery,48.0,149193.0,Finance,
586.0,,55.0,117192.0,Legal,11.0
,John Spears,,,,18.0
588.0,,,,Engineering,29.0
589.0,Gabriella Wagner,56.0,49460.0,Customer Service,25.0
590.0,,30.0,87560.0,Engineering,
,Hunter Yang,,56283.0,Engineering,
,Jon Barr,32.0,122760.0,Legal,
593.0,Maureen Moody,,117423.0,Legal,7.0
,Marissa Blevins,27.0,140920.0,,27.0
595.0,Trevor Reeves,64.0,84097.0,Sales,25.0
596.0,Becky Webb,30.0,66105.0,Finance,21.0
,Alejandro Briggs,43.0,76543.0,IT,22.0
598.0,Rodney Bonilla,42.0,115296.0,IT,11.0
,,43.0,,Marketing,27.0
600.0,Tanner Knapp,,134357.0,Marketing,29.0
,Casey Martin,,127372.0,,
602.0,Hayley Gardner,43.0,121495.0,Finance,
603.0,Eric Chen,46.0,,Marketing,35.0
604.0,,44.0,,,19.0
605.0,Dominique Thomas,,133228.0,Human Resources,10.0
606.0,,54.0,149430.0,,13.0
607.0,,58.0,,IT,15.0
608.0,Timothy Elliott,45.0,,Customer Service,28.0
609.0,Shawn Porter,63.0,86641.0,Legal,
,,47.0,144587.0,Marketing,17.0
611.0,Joe Stone,,,Human Resources,27.0
612.0,,,70150.0,Marketing,
613.0,,29.0,103336.0,,14.0
614.0,David Gomez,58.0,,Engineering,39.0
615.0,Lance Perkins,57.0,102621.0,,
616.0,Jesse Washington,43.0,143883.0,Human Resources,
617.0,Mary Anderson,27.0,124122.0,IT,6.0
618.0,Angelica Barrera,53.0,46342.0,Marketing,17.0
619.0,Joanne Snow,,103391.0,IT,8.0
620.0,Larry Dunn,53.0,,IT,24.0
621.0,Jerome Gordon,50.0,,Marketing,34.0
,,,128362.0,,31.0
623.0,Theodore Oliver,31.0,93615.0,Human Resources,7.0
624.0,Benjamin Suarez,24.0,120769.0,Engineering,
,,39.0,97354.0,Marketing,9.0
626.0,Kayla Gentry,28.0,139975.0,Engineering,
,Heidi Matthews,64.0,133656.0,,25.0
628.0,Frances Bowers,51.0,145893.0,Legal,1.0
,,44.0,46829.0,Legal,32.0
630.0,Glenn Donovan,50.0,94381.0,Legal,21.0
631.0,Albert Acevedo,,134344.0,Sales,
632.0,Isaiah Bennett,,46910.0,,
633.0,Angie Copeland,,66446.0,Engineering,
,Traci Lyons,65.0,49256.0,Customer Service,20.0
635.0,Dominique Harmon,61.0,125602.0,,
636.0,Jon Mcneil,,98729.0,Customer Service,35.0
637.0,Christina Harrison,49.0,126976.0,Legal,31.0
638.0,Travis Dickson,,,Engineering,2.0
639.0,,31.0,79100.0,Human Resources,15.0
640.0,Nicole Herrera,56.0,,Customer Service,23.0
641.0,,34.0,109603.0,,24.0
642.0,Micheal Padilla,60.0,,Customer Service,
643.0,Bryan Munoz,61.0,,Finance,21.0
644.0,Douglas Vance,64.0,45244.0,Sales,39.0
,Holly Terry,51.0,88265.0,IT,
646.0,,,119172.0,,12.0
,Melvin Singh,25.0,129307.0,Legal,38.0
648.0,,44.0,83435.0,Sales,24.0
649.0,Joyce Swanson,33.0,84154.0,Sales,36.0
650.0,Debra Miller,,84554.0,Engineering,25.0
651.0,Henry Hunter,55.0,145067.0,IT,38.0
652.0,Erika Barron,57.0,138019.0,,5.0
,Paula Lynch,51.0,117499.0,IT,29.0
654.0,Bill Mcguire,59.0,97525.0,IT,5.0
655.0,,65.0,51097.0,Marketing,
656.0,,30.0,,Human Resources,6.0
657.0,,,102824.0,Human Resources,27.0
,Wyatt Barrett,,,IT,32.0
,Mitchell Green,,116770.0,IT,
660.0,Rachael Stout,45.0,132049.0,,
661.0,Andrew Juarez,,73790.0,,13.0
662.0,,64.0,133729.0,IT,21.0
663.0,Savannah Ramos,42.0,94860.0,IT,11.0
,Devin Gilmore,24.0,112152.0,,
665.0,Jane Erickson,,94726.0,Sales,16.0
,,65.0,,Legal,40.0
667.0,Zachary Edwards,60.0,,Marketing,1.0
668.0,,,106997.0,IT,21.0
669.0,,,121955.0,Customer Service,
670.0,Beverly Neal,60.0,116763.0,Engineering,
671.0,Bryan Bradford,31.0,120929.0,Customer Service,8.0
672.0,,47.0,59737.0,Customer Service,14.0
,Lacey Phelps,,80863.0,Finance,18.0
674.0,Laurie Massey,64.0,101047.0,Finance,20.0
675.0,Fred Norton,28.0,148779.0,IT,
676.0,Brandy Robinson,33.0,92826.0,Finance,
677.0,,60.0,54545.0,Legal,
678.0,Wanda Miller,26.0,,,3.0
679.0,Kelly Joseph,34.0,97334.0,IT,16.0
680.0,Russell Bush,44.0,42705.0,Marketing,
681.0,Wyatt Sexton,38.0,105511.0,,
,Andre Patel,27.0,,Sales,6.0
683.0,Miranda Perkins,47.0,72602.0,,
684.0,,47.0,146263.0,Marketing,
685.0,Loretta Phelps,37.0,,Engineering,1.0
686.0,Stacy Lee,,,IT,25.0
687.0,Hannah Mercado,,50069.0,Sales,2.0
688.0,Stephanie Fisher,47.0,67538.0,Human Resources,22.0
689.0,,29.0,,Marketing,25.0
690.0,,51.0,51821.0,Marketing,7.0
691.0,,,45346.0,Engineering,13.0
,Mercedes Brock,44.0,89637.0,,
693.0,Victor Simpson,39.0,,IT,31.0
694.0,Gina Smith,53.0,,Sales,23.0
695.0,Sharon Wall,62.0,,Customer Service,
,Charlotte Stanley,29.0,124325.0,Legal,20.0
697.0,Chad Silva,43.0,94999.0,Legal,27.0
698.0,Matthew Rivera,,92470.0,,22.0
699.0,Terry Patrick,45.0,47489.0,Marketing,37.0
700.0,,,41643.0,Marketing,17.0
701.0,,,108584.0,,40.0
702.0,Nicole Parks,,,,17.0
703.0,Erik Howe,42.0,87137.0,,23.0
704.0,Rachael Morales,45.0,42144.0,Marketing,2.0
705.0,Erica Kemp,44.0,80283.0,Finance,
706.0,Summer Callahan,49.0,45444.0,,33.0
,Lynn Silva,62.0,127308.0,Engineering,16.0
708.0,Cory Colon,35.0,140570.0,Sales,
709.0,Christian Long,49.0,,Legal,36.0
,Bobby Roach,63.0,43793.0,Human Resources,21.0
,Alexander Carson,42.0,149865.0,Sales,5.0
712.0,,32.0,49778.0,Finance,12.0
,Fred Bradley,38.0,86270.0,Customer Service,22.0
,Karina Bradford,,59658.0,,
715.0,Danny Duffy,49.0,135259.0,Human Resources,2.0
716.0,,49.0,109761.0,Sales,38.0
,,34.0,128310.0,,3.0
718.0,Valerie Villa,52.0,,Finance,15.0
719.0,Raymond Holland,40.0,107512.0,,25.0
720.0,,63.0,,Finance,13.0
721.0,Alex Bullock,43.0,149196.0,Sales,31.0
,Antonio Paul,,147946.0,IT,
723.0,Jason Bass,44.0,,Marketing,30.0
724.0,,34.0,,Customer Service,34.0
725.0,Traci Newman,55.0,135006.0,Legal,22.0
726.0,Beth Hensley,46.0,59210.0,Engineering,29.0
,Evan Snow,33.0,,,37.0
728.0,Dakota Gibbs,,49868.0,,35.0
,,,137188.0,,20.0
730.0,Tracy Kennedy,46.0,99953.0,,29.0
,,43.0,147865.0,Human Resources,34.0
732.0,,,,,11.0
733.0,,43.0,63740.0,Human Resources,
,,,73456.0,Customer Service,12.0
735.0,Kristin Pittman,31.0,,Marketing,13.0
,,22.0,88537.0,Marketing,35.0
737.0,,36.0,,,31.0
738.0,Shelia Snyder,56.0,116640.0,Marketing,
,Caleb Cooper,23.0,100400.0,Engineering,31.0
,Ashley Blanchard,61.0,129664.0,Human Resources,19.0
741.0,Martin Farmer,,90462.0,Human Resources,27.0
,Yvette Underwood,65.0,104819.0,Human Resources,5.0
743.0,Omar Holder,25.0,,Customer Service,
744.0,Nancy Harding,54.0,109520.0,Engineering,
745.0,Connor Lowery,,,Engineering,33.0
746.0,Gary Solomon,,138716.0,IT,9.0
747.0,Gabriella Kerr,50.0,67817.0,,23.0
748.0,Grace Hunt,,125222.0,,33.0
749.0,Benjamin Bauer,27.0,81054.0,Engineering,16.0
750.0,April Davidson,37.0,,IT,32.0
751.0,Lydia Wilson,51.0,,Marketing,30.0
752.0,,30.0,109374.0,,33.0
,Louis Peters,40.0,73591.0,Engineering,12.0
,,42.0,56759.0,Legal,37.0
755.0,Gordon Hodges,37.0,142029.0,Engineering,
756.0,,34.0,145253.0,Marketing,29.0
757.0,Denise Dodson,,,,29.0
,Lorraine Ryan,56.0,135265.0,,15.0
759.0,Levi Long,31.0,,,14.0
760.0,Maurice Doyle,31.0,54008.0,Finance,18.0
761.0,Connor Li,44.0,,Human Resources,7.0
762.0,,,72808.0,Legal,19.0
763.0,Nathaniel Andrews,55.0,48007.0,Finance,
764.0,Douglas Lang,22.0,149450.0,Human Resources,4.0
765.0,Melinda Wood,46.0,,Legal,14.0
766.0,,47.0,74724.0,Human Resources,19.0
767.0,Shelby Summers,46.0,118538.0,,23.0
768.0,Leah Schneider,28.0,64674.0,Marketing,
769.0,Briana Barrera,63.0,,Sales,
770.0,Luis Lester,62.0,123464.0,Human Resources,6.0
771.0,Roy Gibson,,58423.0,Legal,13.0
772.0,Theresa Lynch,37.0,69361.0,,27.0
773.0,Brian Kemp,,145817.0,Sales,26.0
774.0,Amber Huff,55.0,117109.0,Legal,
775.0,Shannon Williamson,58.0,117855.0,Human Resources,
,Candice Harvey,52.0,139566.0,Engineering,
777.0,Brianna Potter,,79197.0,Marketing,38.0
778.0,Abigail Gallegos,57.0,70157.0,,38.0
779.0,Molly Holder,29.0,110710.0,Marketing,
780.0,Carla Carr,,119767.0,Human Resources,2.0
781.0,Sophia Webster,51.0,132378.0,Engineering,39.0
,,62.0,51755.0,Sales,3.0
783.0,Abigail Vega,52.0,127160.0,Human Resources,12.0
,Sabrina Orozco,46.0,,Legal,40.0
785.0,Corey Kramer,28.0,,IT,30.0
786.0,Megan Raymond,28.0,89424.0,Legal,20.0
787.0,Brittany Adams,31.0,98822.0,Human Resources,
,Brendan Richards,,,Finance,32.0
789.0,,,,Marketing,33.0
790.0,,46.0,54855.0,Engineering,23.0
791.0,,,124541.0,Marketing,
,,50.0,60886.0,Human Resources,28.0
793.0,Joanna Blankenship,47.0,146823.0,,33.0
794.0,Kathleen Ashley,36.0,61531.0,Engineering,4.0
795.0,Danielle Durham,55.0,,IT,40.0
,Kimberly Carter,33.0,119139.0,IT,38.0
,Adrienne Mcgrath,27.0,47579.0,,
798.0,Stacy Martin,51.0,89150.0,IT,15.0
799.0,Amber Barrett,,114139.0,,40.0
800.0,Randall Olson,,105457.0,,1.0
,,44.0,,Finance,12.0
,Brandy Richardson,35.0,95169.0,,26.0
,Shannon Booker,52.0,65328.0,Finance,31.0
804.0,,28.0,69561.0,Marketing,1.0
805.0,,38.0,,Human Resources,4.0
806.0,Alexandra Conley,35.0,,Human Resources,
807.0,Bill Cuevas,,44524.0,Marketing,33.0
808.0,,,100642.0,Human Resources,
809.0,,35.0,103763.0,IT,40.0
810.0,,,126290.0,Engineering,33.0
811.0,Caitlin Fritz,,61430.0,Finance,8.0
812.0,,47.0,100468.0,Sales,
,Deborah Rogers,27.0,45186.0,Customer Service,33.0
814.0,Ian Moss,,87372.0,Finance,
,Angie Preston,28.0,98276.0,,7.0
816.0,,41.0,102423.0,Marketing,
,Whitney Pace,,61591.0,,7.0
,Kayla Orozco,33.0,,IT,
819.0,Jenny Frost,44.0,92284.0,Customer Service,
,Janice Dixon,38.0,146773.0,Customer Service,36.0
821.0,Melinda Hammond,48.0,138755.0,,37.0
822.0,,27.0,107868.0,Legal,38.0
823.0,Suzanne Clarke,56.0,146244.0,Marketing,39.0
824.0,Haley Osborn,62.0,105444.0,Finance,19.0
825.0,Dennis Camacho,33.0,72290.0,Marketing,21.0
826.0,,31.0,88766.0,Engineering,21.0
827.0,Martha Carroll,,69982.0,IT,
828.0,Shelia Waters,64.0,,Customer Service,6.0
829.0,Andre Nixon,37.0,120615.0,Finance,39.0
830.0,Jeremiah Carter,,,,
831.0,Julia Tate,47.0,81802.0,Sales,
832.0,Darryl Pitts,33.0,90270.0,Engineering,24.0
833.0,Elijah Newman,,135889.0,,27.0
834.0,Rhonda Bradford,24.0,113808.0,Marketing,35.0
835.0,,24.0,69404.0,,13.0
,Diamond Salazar,49.0,115793.0,,
,Edward Watts,26.0,107039.0,Marketing,30.0
838.0,Ana Gould,59.0,146953.0,Human Resources,
839.0,,53.0,83865.0,IT,18.0
,Marilyn Andrews,39.0,121792.0,Human Resources,5.0
841.0,Clayton Frey,,115034.0,Sales,35.0
842.0,Cheryl Brady,52.0,133073.0,,8.0
,,25.0,128759.0,Engineering,5.0
844.0,Annette Cortez,39.0,123843.0,Customer Service,39.0
845.0,,64.0,77687.0,Finance,
846.0,Marisa Shah,29.0,,Customer Service,13.0
847.0,Paula Callahan,35.0,108674.0,,
848.0,Charlotte Rios,,115076.0,Sales,
849.0,,,,Human Resources,
,Joyce Patel,65.0,125179.0,Legal,
851.0,Guy Carter,34.0,142870.0,Customer Service,
852.0,,47.0,137006.0,Finance,5.0
853.0,Richard Holloway,40.0,145327.0,Customer Service,21.0
854.0,Kristy Cantrell,31.0,103661.0,,6.0
855.0,Cody Blake,44.0,123277.0,Customer Service,12.0
856.0,Monique Esparza,,,IT,23.0
857.0,,59.0,143296.0,Finance,
858.0,Debbie Farley,27.0,148349.0,Legal,3.0
859.0,,56.0,,Finance,27.0
860.0,Darlene Tate,,50745.0,Legal,
861.0,,57.0,78451.0,,15.0
,,,93634.0,Sales,3.0
,,52.0,76097.0,Marketing,
864.0,Darin Dixon,49.0,104703.0,,19.0
865.0,Brandi Tran,63.0,120537.0,Customer Service,17.0
866.0,Angelica Mendoza,57.0,100774.0,,27.0
867.0,,49.0,66254.0,Customer Service,16.0
868.0,Harry Dickson,59.0,78849.0,Legal,40.0
869.0,,49.0,,Sales,23.0
870.0,Lorraine Clements,31.0,46547.0,,
871.0,Carla Vang,,51855.0,IT,
872.0,Darren Reese,,78830.0,Sales,11.0
873.0,Spencer Li,63.0,,Engineering,26.0
,Bruce Murphy,44.0,125699.0,IT,9.0
875.0,Ariel Doyle,38.0,64576.0,Sales,37.0
876.0,Erin Petersen,37.0,,Sales,40.0
,Oscar Durham,36.0,92779.0,,11.0
878.0,,64.0,117979.0,Human Resources,12.0
879.0,Emily Morton,,,Marketing,37.0
880.0,,,96298.0,Customer Service,29.0
881.0,Melanie Lowe,,60543.0,Engineering,14.0
882.0,,,61696.0,Finance,
,,55.0,,Finance,26.0
884.0,,23.0,,Sales,20.0
885.0,Vincent Bean,65.0,59708.0,IT,15.0
886.0,Daniel Abbott,32.0,116676.0,Human Resources,2.0
887.0,Stephen Fernandez,,62000.0,Sales,18.0
888.0,Ricky Mckee,,110093.0,,
889.0,Steve Chandler,25.0,119368.0,,33.0
890.0,Loretta Wu,36.0,122348.0,Engineering,
891.0,Roger Francis,,,Customer Service,35.0
,Alex Rosario,36.0,55759.0,Customer Service,6.0
893.0,Hunter Charles,43.0,77130.0,,16.0
894.0,Kyle Jones,44.0,,Human Resources,40.0
895.0,Chris Mercado,62.0,48228.0,Marketing,
896.0,Todd Hill,53.0,74298.0,Engineering,29.0
897.0,Zachary Zavala,59.0,93797.0,,10.0
898.0,,38.0,44043.0,Legal,29.0
899.0,Monica Gardner,,147973.0,Sales,2.0
900.0,Alan Porter,,104857.0,IT,21.0
901.0,Kathy Gonzalez,52.0,122736.0,Sales,19.0
902.0,Kathy Hendricks,37.0,79524.0,Customer Service,3.0
903.0,,,92467.0,Sales,22.0
904.0,Rachel Knight,,67427.0,Finance,39.0
905.0,Stacy Robertson,39.0,44958.0,Human Resources,16.0
906.0,,52.0,,Customer Service,27.0
,Brenda Davies,,48917.0,IT,
,Andrea Watson,,,IT,24.0
909.0,,52.0,87946.0,,34.0
910.0,,55.0,137380.0,Legal,1.0
911.0,Makayla Jimenez,,122695.0,Legal,37.0
912.0,Mercedes Mills,41.0,86675.0,Legal,13.0
,Yvette Knight,,89368.0,IT,13.0
914.0,Shari Ewing,41.0,55658.0,Customer Service,35.0
915.0,Guy Poole,,102875.0,Human Resources,8.0
,Oscar Lamb,41.0,141263.0,Sales,12.0
917.0,Vanessa Ford,29.0,128427.0,Sales,
918.0,Donald Moore,59.0,,IT,33.0
919.0,Melanie Christensen,,137415.0,Human Resources,33.0
,Tracey Grimes,64.0,114272.0,,19.0
921.0,Carly Pearson,24.0,58265.0,Sales,
922.0,,39.0,144133.0,Human Resources,
923.0,Jesse Mcgrath,,,,12.0
924.0,Ray Webster,,98916.0,Marketing,39.0
925.0,,,,Customer Service,
926.0,Deanna Chung,55.0,95757.0,Legal,4.0
,Jackson Lowe,36.0,69610.0,Legal,11.0
928.0,Kristin Dalton,43.0,,Human Resources,33.0
929.0,Christian Taylor,54.0,,Sales,32.0
930.0,,35.0,127198.0,Legal,6.0
,Cesar Fitzpatrick,38.0,106526.0,Sales,
932.0,Holly Lam,38.0,108395.0,Engineering,6.0
,Jade Stone,31.0,148108.0,Finance,16.0
934.0,Marvin Foster,55.0,51328.0,,40.0
,Xavier Ford,58.0,122865.0,Finance,4.0
,Julia Quinn,60.0,58462.0,Engineering,27.0
937.0,Stanley Mercado,25.0,,,13.0
938.0,Jenna Black,,129770.0,Legal,17.0
939.0,,47.0,50035.0,,
,,60.0,65316.0,,
941.0,Maurice Park,22.0,82456.0,Sales,23.0
,Jeremy Salinas,38.0,109294.0,Finance,34.0
,Tracie Mccullough,,,Human Resources,5.0
944.0,Debra Dickson,,,Customer Service,37.0
945.0,Fred Novak,28.0,74014.0,,22.0
946.0,Jason Moyer,30.0,100181.0,Finance,
947.0,,60.0,,Marketing,31.0
948.0,,,75963.0,Marketing,3.0
,Henry Flynn,50.0,,Customer Service,36.0
950.0,Natasha Anthony,46.0,47869.0,Legal,5.0
951.0,Stephen Tate,33.0,112321.0,Legal,32.0
952.0,,23.0,145010.0,,25.0
953.0,Jeffery Mcbride,62.0,100723.0,,24.0
,,,78677.0,Legal,
,Guy Prince,,,,4.0
956.0,Dennis Silva,54.0,128964.0,Customer Service,3.0
957.0,Meagan Harvey,,68991.0,Customer Service,26.0
958.0,Edwin Lopez,,48522.0,Engineering,31.0
959.0,Claudia Holloway,33.0,141114.0,,27.0
960.0,Jason Ali,46.0,89841.0,Legal,17.0
961.0,Peter Walter,54.0,,Finance,40.0
962.0,,42.0,134124.0,Customer Service,10.0
963.0,Beth Mccall,,92402.0,Finance,
964.0,Edgar Phillips,27.0,46105.0,Legal,
,Nina Copeland,42.0,71938.0,Finance,
966.0,Joe Yu,45.0,146414.0,Human Resources,4.0
,Chris Espinoza,39.0,,IT,
968.0,Darren Bennett,60.0,,Human Resources,24.0
969.0,Cheryl Cross,,108067.0,Marketing,1.0
,,,71092.0,Legal,24.0
971.0,Karla Wall,50.0,117522.0,,8.0
972.0,,59.0,41760.0,Finance,1.0
973.0,Jim Jones,56.0,64397.0,Legal,34.0
974.0,Kristie Wilkinson,49.0,,,
975.0,Karla Merritt,,94585.0,Human Resources,34.0
,Dillon Whitaker,47.0,55023.0,Finance,2.0
,,,111818.0,IT,11.0
,Autumn Lowery,51.0,113140.0,IT,21.0
979.0,Keith Sanford,,116767.0,Marketing,8.0
980.0,Maureen Kelly,29.0,69710.0,Legal,22.0
,Eduardo Tanner,44.0,96203.0,Marketing,5.0
982.0,Colton Sheppard,65.0,83821.0,Engineering,35.0
983.0,,33.0,66371.0,Finance,8.0
984.0,Edwin Castaneda,35.0,84737.0,,27.0
,Hunter Orr,27.0,110093.0,,
986.0,Luke Snow,58.0,114565.0,Human Resources,
987.0,Hunter Norton,57.0,99163.0,,35.0
,Russell Buchanan,36.0,149448.0,Finance,14.0
989.0,Laura Horne,,70089.0,Engineering,26.0
990.0,Kristie Kennedy,37.0,,Finance,10.0
991.0,Tony Guerrero,,115969.0,Finance,10.0
992.0,,52.0,75283.0,,
993.0,Travis Thompson,,144510.0,Marketing,12.0
994.0,George Oliver,24.0,72305.0,IT,39.0
995.0,Casey Munoz,52.0,,IT,36.0
996.0,,59.0,102251.0,IT,34.0
,,52.0,69062.0,Sales,
998.0,,,,Sales,11.0
999.0,Shannon Chandler,,121461.0,Finance,24.0
,Kathy Acevedo,38.0,100589.0,Legal,
1001.0,,41.0,137701.0,,36.0
1002.0,,60.0,149159.0,Customer Service,8.0
1003.0,Barry Garrison,30.0,141699.0,,30.0
1004.0,,30.0,72709.0,Sales,
,Gabriel Delacruz,32.0,,Customer Service,
1006.0,Bradley Mccarthy,36.0,70024.0,Legal,38.0
1007.0,Karen Edwards,,133308.0,Human Resources,
1008.0,,42.0,130740.0,,22.0
1009.0,Austin Hull,24.0,136983.0,IT,26.0
1010.0,Justin Schneider,46.0,123616.0,Human Resources,23.0
1011.0,Frank Oliver,49.0,59886.0,Customer Service,21.0
1012.0,Misty Hancock,,48728.0,Engineering,13.0
,Jonathon Harmon,59.0,,Engineering,12.0
1014.0,Marie Hobbs,42.0,103903.0,Marketing,11.0
1015.0,Danielle Robinson,58.0,,IT,
1016.0,Ivan George,50.0,102320.0,,21.0
,Albert Powers,,129375.0,Legal,14.0
1018.0,Crystal Mayer,,,Customer Service,
,Grace Pineda,45.0,85645.0,Sales,31.0
1020.0,Danielle Snyder,49.0,83302.0,Legal,12.0
,,,109970.0,Sales,16.0
1022.0,Xavier Woods,,97683.0,Sales,20.0
1023.0,,,,Marketing,19.0
1024.0,Hector Barnes,62.0,73822.0,,1.0
1025.0,,39.0,101241.0,Finance,29.0
1026.0,Alexandria Kelley,,,,
1027.0,Erin Stephenson,,138242.0,,27.0
1028.0,Desiree Lawson,36.0,93800.0,Marketing,6.0
,,,67580.0,,6.0
1030.0,Mary Quinn,58.0,,,29.0
1031.0,,,127511.0,,17.0
1032.0,Krista Callahan,,,Finance,32.0
1033.0,Alexandra Rivera,38.0,,Human Resources,25.0
,,31.0,112983.0,Finance,15.0
,Nina Willis,58.0,82584.0,IT,
1036.0,,44.0,116351.0,IT,21.0
,Tammie Barron,54.0,,IT,25.0
,Judy Potter,,96271.0,,29.0
1039.0,Felicia Mcclure,43.0,117755.0,Finance,
1040.0,Joel Sweeney,37.0,87820.0,Sales,21.0
1041.0,,36.0,84665.0,Finance,14.0
,Tracey Jensen,30.0,,Engineering,
1043.0,,41.0,113513.0,Finance,22.0
1044.0,,,55637.0,,11.0
1045.0,Kayla Wilkerson,31.0,,Marketing,23.0
1046.0,Phyllis Long,,51865.0,IT,30.0
1047.0,Beverly Hester,60.0,,Customer Service,13.0
1048.0,Shane Hurst,,88208.0,Engineering,25.0
1049.0,Rose Holloway,,58502.0,Sales,17.0
1050.0,Fred Buchanan,22.0,,Customer Service,32.0
1051.0,Krista Williamson,43.0,109892.0,Customer Service,6.0
1052.0,William Osborn,65.0,58190.0,Sales,16.0
1053.0,Shannon Payne,56.0,142168.0,Finance,20.0
1054.0,,56.0,142457.0,IT,19.0
,,26.0,74280.0,Human Resources,
,Sherry Edwards,62.0,66351.0,Sales,31.0
,,53.0,53275.0,Finance,7.0
1058.0,Tammy Nixon,48.0,,Customer Service,15.0
1059.0,Ann Watson,,91837.0,,26.0
1060.0,Linda Rowe,41.0,69343.0,IT,24.0
,Patrick Howell,63.0,141279.0,Customer Service,8.0
1062.0,,42.0,116758.0,Marketing,14.0
1063.0,Sonya Ochoa,,,Human Resources,10.0
1064.0,Denise Daniel,32.0,49056.0,,16.0
1065.0,Jaclyn Frye,28.0,135197.0,Finance,19.0
,Danny Stevens,23.0,101604.0,Human Resources,22.0
1067.0,Elizabeth Frye,32.0,93104.0,Engineering,40.0
,Karla Spencer,,146851.0,Sales,10.0
1069.0,Bianca Boyd,,95384.0,Human Resources,31.0
,Alan Luna,50.0,52837.0,Engineering,35.0
1071.0,Carrie Keller,,52548.0,Finance,
1072.0,Dakota Dominguez,49.0,122658.0,Customer Service,30.0
1073.0,Clayton Collins,54.0,43750.0,IT,
,Howard Jackson,60.0,,Human Resources,
1075.0,Justin Robbins,56.0,79993.0,,15.0
1076.0,Kelli Jordan,23.0,142485.0,Legal,
1077.0,Claudia Haley,,95451.0,Legal,5.0
1078.0,Wendy Robles,63.0,,Human Resources,
1079.0,Brandon Patton,24.0,124099.0,Sales,28.0
1080.0,Matthew Walker,26.0,,Sales,
1081.0,Jackson Williamson,49.0,,,27.0
1082.0,Martin Blankenship,25.0,140792.0,Sales,32.0
1083.0,,59.0,,Marketing,
,Cassandra Carson,,,Sales,
,Brendan Anthony,56.0,82482.0,Sales,20.0
,Amanda Watson,52.0,110000.0,Engineering,31.0
1087.0,Veronica Warren,61.0,,,
1088.0,,,148067.0,,11.0
1089.0,Mckenzie Bradford,24.0,98399.0,IT,
,Deanna Heath,52.0,63473.0,Marketing,30.0
,Angel Hooper,54.0,75550.0,Human Resources,
1092.0,Kevin Todd,,60277.0,Customer Service,15.0
1093.0,,64.0,102654.0,Marketing,
1094.0,Darryl Bryan,24.0,104443.0,,39.0
,Bonnie Valencia,31.0,118017.0,Engineering,16.0
1096.0,,,82735.0,,22.0
1097.0,Kristina Arnold,36.0,104652.0,Human Resources,36.0
1098.0,,53.0,93575.0,Finance,
,Juan Campbell,35.0,78394.0,Engineering,13.0
1100.0,Jane Mann,,95361.0,IT,33.0
1101.0,Grace Gardner,57.0,147958.0,Sales,
,Whitney Ramsey,62.0,79001.0,Customer Service,13.0
1103.0,,,96364.0,,14.0
1104.0,Frances Macdonald,,114763.0,Human Resources,8.0
1105.0,,49.0,59675.0,IT,9.0
1106.0,,30.0,41524.0,Sales,34.0
1107.0,Melissa Tucker,,80718.0,Marketing,13.0
1108.0,Sandra Reed,25.0,110601.0,Customer Service,37.0
1109.0,Miranda Graham,,109258.0,Human Resources,
1110.0,Natasha Hurst,31.0,61543.0,,34.0
1111.0,Bonnie Nixon,41.0,135650.0,Marketing,9.0
1112.0,Nina Becker,,,Customer Service,7.0
1113.0,,,67388.0,Finance,25.0
1114.0,Nicolas West,62.0,51062.0,Customer Service,13.0
1115.0,,42.0,147839.0,Marketing,
1116.0,,39.0,67569.0,Finance,34.0
1117.0,Kathleen Lamb,31.0,128073.0,Sales,37.0
1118.0,Cassandra Pineda,52.0,44571.0,Finance,23.0
1119.0,Edwin Leach,,69478.0,Customer Service,4.0
1120.0,Elizabeth Barrera,,137921.0,Finance,13.0
1121.0,,51.0,103279.0,IT,
1122.0,,44.0,90529.0,Finance,
1123.0,Jason James,,43987.0,Marketing,
1124.0,Edwin Ingram,,,Human Resources,18.0
1125.0,Judy Bishop,38.0,,Finance,9.0
1126.0,Howard Banks,57.0,,,35.0
1127.0,Kaitlyn Rhodes,42.0,128598.0,Customer Service,
,Bianca Vasquez,32.0,60769.0,Engineering,16.0
1129.0,Kevin Solomon,,133066.0,Sales,
1130.0,Hannah Mcclure,53.0,123361.0,Marketing,
1131.0,Sean Michael,40.0,144297.0,Sales,34.0
1132.0,Summer Woods,62.0,95262.0,Engineering,40.0
1133.0,Gwendolyn Mendez,56.0,51000.0,Engineering,28.0
,Cory Keller,,,,6.0
1135.0,Monique Leach,44.0,42273.0,IT,6.0
1136.0,,,107216.0,IT,
1137.0,Andrea Holmes,50.0,65107.0,Engineering,2.0
1138.0,Emily Roach,,47383.0,,
